conceptual_clarity_level,attention_span_category,retention_strength,problem_solving_speed_sec,error_pattern,growth_slope,response_to_feedback,revisions_per_week,days_between_revisions,method_of_revision,question_asking_nature,self_assessment_accuracy,exploration_tendency,teacher_relationship_quality,peer_learning_behavior,communication_clarity,discussion_engagement,test_anxiety_level,resilience_after_failure,motivation_intrinsic_vs_extrinsic,achievement_orientation,emotional_self_awareness,device_access_type,preferred_edtech_apps,digital_distraction_level,input_method_preference,highest_academic_level,study_space_quality,academic_pressure_at_home,family_responsibilities_hrs,support_system_strength,content_type_preference,knowledge_graph_nodes_covered,ongoing_concept,metacognitive_skill_level,next_section,difficulty,board_exam_importance,olympiad_importance,avg_study_time_min,interest_evoking,curiosity_evoking,critical_reasoning_needed,inquiry_learning_scope,example_availability
5,3,91.0,175,conceptual,0.46,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,17.5,5,5,3,5,5,1,5,0.97,3,5,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,phd,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,5,MCQs,1,1,5,5,5,5,5,5,5
3,2,66.0,410,careless,0.15,3,2,5,"['flashcards', 'summarization']",2,-4.0,2,3,2,3,2,4,2,0.51,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,Logical Flow,3,4,2,3,3,3,2,3,3
4,3,77.0,265,conceptual,0.27,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.5,4,4,3,4,4,2,4,0.72,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Concept Definition,3,3,4,4,4,4,3,4,4
4,3,75.0,285,conceptual,0.24,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
1,1,49.0,560,calculation,-0.02,1,0,14,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,7,1,['text'],[],Sundial,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,75.0,285,conceptual,0.24,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,MCQs,3,3,4,4,4,4,3,4,4
1,1,43.0,590,calculation,-0.07,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Real-Life Application,5,5,1,1,1,1,1,1,1
2,1,51.0,550,calculation,0.01,2,1,13,"['flashcards', 'summarization']",1,-23.0,1,2,1,2,1,5,1,0.23,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,Explanation (with analogies),2,3,1,2,2,1,1,1,2
4,3,79.0,275,conceptual,0.28,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.0,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,What-if Scenarios,3,3,4,4,4,4,3,4,4
1,1,44.0,580,calculation,-0.07,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
3,2,61.0,420,careless,0.12,3,2,5,"['flashcards', 'summarization']",2,-5.0,2,3,2,3,2,4,2,0.47,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,Working,3,4,2,3,3,3,2,3,3
5,3,91.0,175,conceptual,0.46,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,17.5,5,5,3,5,5,1,5,0.97,3,5,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,phd,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,5,Real-Life Application,1,1,5,5,5,5,5,5,5
4,3,82.0,250,conceptual,0.3,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,11.0,5,5,3,4,4,1,5,0.85,3,4,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,master,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,4,What-if Scenarios,1,2,5,5,5,5,4,5,5
1,1,45.0,560,calculation,-0.05,1,0,14,['flashcards'],1,-34.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Logical Flow,5,5,1,1,1,1,1,1,1
5,3,93.0,165,conceptual,0.49,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,18.5,5,5,3,5,5,1,5,0.99,3,5,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,phd,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,5,Explanation (with analogies),1,1,5,5,5,5,5,5,5
1,1,45.0,580,calculation,-0.07,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,79.0,260,conceptual,0.28,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.0,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Explanation (with analogies),3,3,4,4,4,4,3,4,4
4,3,77.0,255,conceptual,0.26,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,8.0,4,4,3,4,4,2,4,0.74,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,What-if Scenarios,3,3,4,4,4,4,3,4,4
1,1,40.0,570,calculation,-0.08,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,11,1,['text'],[],Sundial,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,74.0,275,conceptual,0.23,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.71,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Working,3,3,4,4,4,4,3,4,4
2,1,52.0,490,calculation,0.06,2,1,8,"['flashcards', 'summarization']",1,-18.0,1,2,1,2,1,5,1,0.25,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,Real-Life Application,2,3,1,2,2,1,1,1,2
4,3,72.0,310,conceptual,0.22,4,2,4,"['spaced_repetition', 'practice_tests']",3,6.0,3,4,2,4,3,2,4,0.71,2,4,2,"['Desmos', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']",['Sundial'],Water Clock,3,"Details (facts, sub-concepts)",3,4,2,3,4,4,3,4,4
4,2,72.0,330,conceptual,0.21,4,2,4,"['spaced_repetition', 'practice_tests']",3,6.0,3,4,2,4,3,2,4,0.71,2,4,2,"['Desmos', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']",['Sundial'],Water Clock,3,Concept Definition,3,4,2,3,4,4,3,4,4
5,3,91.0,170,conceptual,0.46,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,17.5,5,5,3,5,5,1,5,0.97,3,5,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,phd,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,5,What-if Scenarios,1,1,5,5,5,5,5,5,5
4,3,75.0,270,conceptual,0.24,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,8.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Real-Life Application,3,3,4,4,4,4,3,4,4
2,1,46.0,550,calculation,-0.08,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
3,2,67.0,390,careless,0.15,4,2,5,"['flashcards', 'summarization']",2,-1.0,2,3,2,3,2,4,2,0.53,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock', 'Hourglass']",Candle Clock,2,Real-Life Application,3,4,3,4,3,3,3,3,3
4,3,74.0,290,conceptual,0.23,4,2,3,"['spaced_repetition', 'practice_tests']",3,6.5,3,4,2,4,3,2,4,0.71,2,4,2,"['Desmos', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
1,1,40.0,570,calculation,-0.1,1,0,14,['flashcards'],1,-35.0,1,1,1,1,1,5,1,0.05,1,1,0,[],5,typing,primary_school,1,5,11,1,['text'],[],Sundial,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,78.0,250,conceptual,0.27,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,8.0,4,4,3,4,4,2,4,0.74,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
2,1,46.0,570,calculation,-0.05,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
2,1,47.0,560,calculation,-0.04,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,79.0,260,conceptual,0.27,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.5,4,4,3,4,4,2,4,0.72,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Explanation (with analogies),3,3,4,4,4,4,3,4,4
3,2,68.0,380,careless,0.16,4,2,5,"['flashcards', 'summarization']",2,-1.0,2,3,2,3,2,4,2,0.53,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock', 'Hourglass']",Candle Clock,2,Real-Life Application,3,4,3,4,3,3,3,3,3
4,3,79.0,260,conceptual,0.29,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.5,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Working,3,3,4,4,4,4,3,4,4
3,2,61.0,420,careless,0.11,3,2,5,"['flashcards', 'summarization']",2,-7.0,2,3,2,3,2,4,2,0.45,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,4,2,2,"['text', 'video']",['Sundial'],Water Clock,2,Explanation (with analogies),3,4,2,3,3,2,2,3,3
4,3,76.0,280,conceptual,0.25,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Working,3,3,4,4,4,4,3,4,4
4,3,73.0,290,conceptual,0.24,4,2,3,"['spaced_repetition', 'practice_tests']",3,6.5,3,4,2,4,3,2,4,0.71,2,4,2,"['Desmos', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
4,3,77.0,280,conceptual,0.26,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.5,4,4,3,4,4,2,4,0.72,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
2,1,45.0,570,calculation,-0.07,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,MCQs,5,5,1,1,1,1,1,1,1
1,1,41.0,585,calculation,-0.07,1,0,14,['flashcards'],1,-34.0,1,1,1,1,1,5,1,0.05,1,1,0,[],5,typing,primary_school,1,5,11,1,['text'],[],Sundial,1,MCQs,5,5,1,1,1,1,1,1,1
2,1,48.0,560,calculation,-0.03,1,0,14,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,10,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
2,1,52.0,500,calculation,0.03,2,1,10,"['flashcards', 'summarization']",1,-22.0,1,2,1,2,1,5,1,0.21,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,Logical Flow,2,3,1,2,2,1,1,1,2
3,2,68.0,400,careless,0.17,3,2,5,"['flashcards', 'summarization']",2,-1.0,2,3,2,3,2,4,2,0.5,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock', 'Hourglass']",Candle Clock,2,What-if Scenarios,3,4,3,4,3,3,3,3,3
5,3,85.0,200,conceptual,0.35,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,13.0,5,5,3,5,5,1,5,0.9,3,5,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,phd,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,5,"Details (facts, sub-concepts)",1,1,5,5,5,5,5,5,5
3,2,63.0,410,careless,0.13,3,2,5,"['flashcards', 'summarization']",2,-5.0,2,3,2,3,2,4,2,0.47,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,"Details (facts, sub-concepts)",3,4,2,3,3,3,2,3,3
2,1,43.0,570,calculation,-0.08,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
4,3,75.0,275,conceptual,0.24,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,MCQs,3,3,4,4,4,4,3,4,4
4,3,77.0,270,conceptual,0.26,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.5,4,4,3,4,4,2,4,0.72,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
2,1,51.0,560,calculation,-0.03,1,0,14,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Logical Flow,5,5,1,1,1,1,1,1,1
4,3,78.0,260,conceptual,0.27,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.5,4,4,3,4,4,2,4,0.72,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Intuition,3,3,4,4,4,4,3,4,4
4,3,79.0,275,conceptual,0.28,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.0,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Real-Life Application,3,3,4,4,4,4,3,4,4
2,1,49.0,550,calculation,-0.01,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,6,1,['text'],[],Sundial,1,Logical Flow,5,5,1,1,1,1,1,1,1
3,2,64.0,390,careless,0.13,3,2,5,"['flashcards', 'summarization']",2,-3.0,2,3,2,3,2,4,2,0.51,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,MCQs,3,4,2,3,3,3,2,3,3
4,3,76.0,275,conceptual,0.25,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,"Details (facts, sub-concepts)",3,3,4,4,4,4,3,4,4
3,2,60.0,400,careless,0.1,3,2,5,"['flashcards', 'summarization']",2,-5.0,2,3,2,3,2,4,2,0.45,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,4,2,2,"['text', 'video']",['Sundial'],Water Clock,2,Intuition,3,4,2,3,3,2,2,3,3
4,3,79.0,250,conceptual,0.28,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.0,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,What-if Scenarios,3,3,4,4,4,4,3,4,4
4,3,80.0,240,conceptual,0.31,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study']",3,10.0,5,5,3,4,4,2,4,0.76,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Logical Flow,3,3,4,4,4,4,3,4,4
2,1,54.0,510,calculation,0.03,2,1,10,"['flashcards', 'summarization']",1,-23.0,1,2,1,2,1,5,1,0.23,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,Logical Flow,2,3,1,2,2,1,1,1,2
2,1,53.0,510,calculation,0.03,2,1,10,"['flashcards', 'summarization']",1,-22.0,1,2,1,2,1,5,1,0.23,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,What-if Scenarios,2,3,1,2,2,1,1,1,2
2,1,49.0,540,calculation,-0.04,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,6,1,['text'],[],Sundial,1,Real-Life Application,5,5,1,1,1,1,1,1,1
5,3,88.0,200,conceptual,0.4,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall', 'group_study', 'mnemonics']",3,15.0,5,5,3,5,5,1,5,0.95,3,5,2,"['GeoGebra', 'WolframAlpha', 'Desmos']",1,writing,phd,5,1,0,3,"['simulation', 'gamified', 'video']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum']",Time Period of Pendulum,5,Working,1,1,5,5,5,5,5,5,5
2,1,48.0,540,calculation,-0.02,1,0,14,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,10,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
2,1,48.0,540,calculation,-0.02,1,0,14,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,10,1,['text'],[],Sundial,1,Logical Flow,5,5,1,1,1,1,1,1,1
4,3,79.0,260,conceptual,0.29,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.5,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Concept Definition,3,3,4,4,4,4,3,4,4
2,1,56.0,510,calculation,0.03,2,1,10,"['flashcards', 'summarization']",1,-23.0,1,2,1,2,1,5,1,0.23,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,"Details (facts, sub-concepts)",2,3,1,2,2,1,1,1,2
2,1,49.0,570,calculation,-0.03,1,0,14,['flashcards'],1,-32.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,10,1,['text'],[],Sundial,1,Logical Flow,5,5,1,1,1,1,1,1,1
2,1,47.0,560,calculation,-0.03,1,0,14,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.09,1,1,0,[],5,typing,primary_school,1,5,10,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
4,2,72.0,330,conceptual,0.22,4,2,4,"['spaced_repetition', 'practice_tests']",3,6.0,3,4,2,4,3,2,4,0.71,2,4,2,"['Desmos', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']",['Sundial'],Water Clock,3,MCQs,3,4,2,3,4,4,3,4,4
3,2,63.0,410,careless,0.13,3,2,5,"['flashcards', 'summarization']",2,-5.0,2,3,2,3,2,4,2,0.47,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,Real-Life Application,3,4,2,3,3,3,2,3,3
1,1,41.0,585,calculation,-0.1,1,0,14,['flashcards'],1,-35.0,1,1,1,1,1,5,1,0.05,1,1,0,[],5,typing,primary_school,1,5,11,1,['text'],[],Sundial,1,MCQs,5,5,1,1,1,1,1,1,1
3,2,66.0,390,careless,0.14,3,2,5,"['flashcards', 'summarization']",2,-4.0,2,3,2,3,2,4,2,0.51,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,"Details (facts, sub-concepts)",3,4,2,3,3,3,2,3,3
3,2,69.0,390,careless,0.17,4,2,4,"['flashcards', 'summarization']",2,1.0,3,3,2,3,3,3,3,0.56,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock', 'Hourglass']",Candle Clock,2,MCQs,3,4,3,4,3,3,3,3,3
2,1,45.0,560,calculation,-0.08,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,50.0,560,calculation,-0.03,1,0,14,['flashcards'],1,-34.0,1,1,1,1,1,5,1,0.06,1,1,0,[],5,typing,primary_school,1,5,13,1,['text'],[],Sundial,1,Concept Definition,5,5,1,1,1,1,1,1,1
2,1,53.0,520,calculation,0.02,2,1,11,"['flashcards', 'summarization']",1,-23.0,1,2,1,2,1,5,1,0.23,1,1,1,['KhanAcademy'],5,typing,high_school,1,5,4,1,['text'],[],Sundial,1,Explanation (with analogies),2,3,1,2,2,1,1,1,2
4,3,79.0,260,conceptual,0.28,5,3,2,"['spaced_repetition', 'practice_tests', 'active_recall']",3,9.0,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Real-Life Application,3,3,4,4,4,4,3,4,4
4,2,71.0,330,conceptual,0.21,4,2,4,"['spaced_repetition', 'practice_tests']",3,6.0,3,4,2,4,3,2,4,0.71,2,4,2,"['Desmos', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']",['Sundial'],Water Clock,3,"Details (facts, sub-concepts)",3,4,2,3,4,4,3,4,4
3,2,66.0,370,careless,0.15,3,2,5,"['flashcards', 'summarization']",2,-4.0,2,3,2,3,2,4,2,0.51,2,3,1,"['KhanAcademy', 'Quizlet']",3,typing,high_school,3,3,2,2,"['text', 'video']","['Sundial', 'Water Clock']",Hourglass,2,What-if Scenarios,3,4,2,3,3,3,2,3,3
4,3,79.0,270,conceptual,0.28,4,2,3,"['spaced_repetition', 'practice_tests']",3,9.0,4,4,3,4,4,2,4,0.77,3,4,2,"['GeoGebra', 'Desmos']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,Real-Life Application,3,3,4,4,4,4,3,4,4
4,3,76.0,280,conceptual,0.25,4,2,3,"['spaced_repetition', 'practice_tests']",3,7.0,4,4,3,4,4,2,4,0.73,3,4,2,"['GeoGebra', 'WolframAlpha']",2,writing,bachelor,4,2,1,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock']",Simple Pendulum,3,What-if Scenarios,3,3,4,4,4,4,3,4,4
